"","ID","EID.x","BIRTH","sex","BREED","Breed2","BRTHW","SERUM","SORCE","TRL2","LOADT","...1","source","EID.y","Date_PNEU1","Remark_PNEU1","Date_PNEU2","Remark_PNEU2","Date_PNEU3","Remark_PNEU3","Date_SCOURS1","Remark_SCOURS1","Date_SCOURS2","Remark_SCOURS2","Date_BLOAT1","Remark_BLOAT1","Date_BLOAT2","Remark_BLOAT2","Date_DIED1","Remark_DIED1"
"104",682002,"USA003304848306","6/19/2025","F","D","D",75,0,"NOD",3,"6/23/2025",46851,"tccnew_wide","USA003304848306",2025-08-12,"RESF-6CC",NA,NA,NA,NA,2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"105",786751,"USA003312713316","6/19/2025","F","D","D",78,0,"DUD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",786752,"USA003312713266","6/19/2025","F","D","D",62,0,"DUD",3,"6/23/2025",47285,"tccnew_wide","USA003312713266",NA,NA,NA,NA,NA,NA,2025-06-28,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"107",786753,"USA003312713181","6/19/2025","F","D","D",74,0,"DUD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",786754,"USA003312713210","6/19/2025","F","D","D",70,0,"DUD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",786755,"USA003312713287","6/19/2025","F","D","D",76,0,"DUD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",786756,"USA003312713309","6/19/2025","F","D","D",74,0,"DUD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",786757,"USA003312713285","6/19/2025","F","D","D",64,0,"DUD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",796451,"USA003308394794","6/19/2025","F","D","D",77,0,"WRD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",796452,"USA003308394710","6/19/2025","F","D","D",81,0,"WRD",3,"6/23/2025",47502,"tccnew_wide","USA003308394710",NA,NA,NA,NA,NA,NA,2025-06-28,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"114",796453,"USA003308394747","6/19/2025","F","D","D",76,0,"WRD",3,"6/23/2025",47503,"tccnew_wide","USA003308394747",2025-08-07,"RESF-6CC",NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"115",796454,"USA003308394568","6/19/2025","F","D","D",76,0,"WRD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",796455,"USA003308394614","6/19/2025","F","D","D",58,0,"WRD",3,"6/23/2025",47504,"tccnew_wide","USA003308394614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-29,"DIGESTIV"
"117",796456,"USA003308394658","6/19/2025","F","D","D",76,0,"WRD",3,"6/23/2025",47505,"tccnew_wide","USA003308394658",NA,NA,NA,NA,NA,NA,2025-06-21,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA
"118",801990,"USA003307850077","6/19/2025","F","D","D",51,0,"CLD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",801991,"USA003307849981","6/19/2025","F","D","D",71,0,"CLD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",801992,"USA003307849989","6/19/2025","F","D","D",67,0,"CLD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",804768,"USA003305188825","6/19/2025","F","D","D",77,0,"MSD",3,"6/23/2025",47952,"tccnew_wide","USA003305188825",2025-09-13,"RESF-6CC",NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"122",804769,"USA003305189498","6/19/2025","F","D","D",68,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",804770,"USA003305188980","6/19/2025","F","D","D",84,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",804771,"USA003305189164","6/19/2025","F","D","D",73,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",804772,"USA003305189154","6/19/2025","F","D","D",65,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",804773,"USA003305189238","6/19/2025","F","D","D",86,0,"MSD",3,"6/23/2025",47953,"tccnew_wide","USA003305189238",NA,NA,NA,NA,NA,NA,2025-06-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA
"127",804774,"USA003305189383","6/19/2025","F","D","D",77,0,"MSD",3,"6/23/2025",47954,"tccnew_wide","USA003305189383",NA,NA,NA,NA,NA,NA,2025-06-20,"EXCENEL IM",2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA
"128",804775,"USA003305189530","6/19/2025","F","D","D",70,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",804776,"USA003305189565","6/19/2025","F","D","D",86,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",804777,"USA003305189512","6/19/2025","F","D","D",58,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",804778,"USA003305189408","6/19/2025","F","D","D",64,0,"MSD",3,"6/23/2025",47955,"tccnew_wide","USA003305189408",NA,NA,NA,NA,NA,NA,2025-06-21,"EXCENEL IM",2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA
"132",804779,"USA003302974365","6/19/2025","F","D","D",88,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",804780,"USA003302974417","6/19/2025","F","D","D",73,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",804781,"USA003305189358","6/19/2025","F","D","D",78,0,"MSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",805992,"USA003313191961","6/19/2025","F","D","D",71,0,"NOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",805993,"USA003313192150","6/19/2025","F","D","D",82,0,"NOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",805994,"USA003313192094","6/19/2025","F","D","D",77,0,"NOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",805995,"USA003302973826","6/19/2025","F","D","D",72,0,"NOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",805996,"USA003306706415","6/19/2025","F","D","D",70,0,"NOD",3,"6/23/2025",48263,"tccnew_wide","USA003306706415",NA,NA,NA,NA,NA,NA,2025-06-27,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"140",805997,"USA003306706525","6/19/2025","F","D","D",90,0,"NOD",3,"6/23/2025",48264,"tccnew_wide","USA003306706525",2025-08-11,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",805998,"USA003306706251","6/19/2025","F","D","D",67,0,"NOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",806000,"USA003304848252","6/19/2025","F","D","D",80,0,"NOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",809314,"USA003310398227","6/19/2025","F","D","D",73,0,"LOD",3,"6/23/2025",48401,"tccnew_wide","USA003310398227",2025-08-16,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",809315,"USA003310398188","6/19/2025","F","D","D",70,0,"LOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",809316,"USA003310398250","6/19/2025","F","D","D",58,0,"LOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",809317,"USA003310398309","6/19/2025","F","D","D",68,0,"LOD",3,"6/23/2025",48402,"tccnew_wide","USA003310398309",2025-09-08,"RESF-6CC",NA,NA,NA,NA,2025-06-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA
"147",809318,"USA003310398475","6/19/2025","F","D","D",75,0,"LOD",3,"6/23/2025",48403,"tccnew_wide","USA003310398475",NA,NA,NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"148",809319,"USA003310398268","6/19/2025","F","D","D",75,0,"LOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",809320,"USA003310398243","6/19/2025","F","D","D",67,0,"LOD",3,"6/23/2025",48404,"tccnew_wide","USA003310398243",NA,NA,NA,NA,NA,NA,2025-06-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA
"150",809321,"USA003310398332","6/19/2025","F","D","D",68,0,"LOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",809322,"USA003310398408","6/19/2025","F","D","D",62,0,"LOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",809323,"USA003310398115","6/19/2025","F","D","D",70,0,"LOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",809324,"USA003310398245","6/19/2025","F","D","D",64,0,"LOD",3,"6/23/2025",48405,"tccnew_wide","USA003310398245",NA,NA,NA,NA,NA,NA,2025-06-28,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"154",809325,"USA003306515902","6/19/2025","F","D","D",61,0,"LOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",809326,"USA003310398285","6/19/2025","F","D","D",71,0,"LOD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",813276,"USA003308443290","6/19/2025","F","D","D",64,0,"SWD",3,"6/23/2025",48917,"tccnew_wide","USA003308443290",2025-08-25,"RESF-6CC",NA,NA,NA,NA,2025-07-13,"LACTATO",NA,NA,NA,NA,NA,NA,NA,NA
"157",813277,"USA003308443362","6/19/2025","F","D","D",81,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",813278,"USA003308443351","6/19/2025","F","D","D",71,0,"SWD",3,"6/23/2025",48918,"tccnew_wide","USA003308443351",NA,NA,NA,NA,NA,NA,2025-06-29,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA
"159",813279,"USA003308443257","6/19/2025","F","D","D",76,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",813280,"USA003308443261","6/19/2025","F","D","D",75,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",813281,"USA003308443335","6/19/2025","F","D","D",65,0,"SWD",3,"6/23/2025",48919,"tccnew_wide","USA003308443335",NA,NA,NA,NA,NA,NA,2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"162",813282,"USA003308443346","6/19/2025","F","D","D",67,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",813283,"USA003308443280","6/19/2025","F","D","D",80,0,"SWD",3,"6/23/2025",48920,"tccnew_wide","USA003308443280",NA,NA,NA,NA,NA,NA,2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"164",813284,"USA003308443434","6/19/2025","F","D","D",88,0,"SWD",3,"6/23/2025",48921,"tccnew_wide","USA003308443434",NA,NA,NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"165",813285,"USA003308443299","6/19/2025","F","D","D",77,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",813286,"USA003308443429","6/19/2025","F","D","D",79,0,"SWD",3,"6/23/2025",48922,"tccnew_wide","USA003308443429",NA,NA,NA,NA,NA,NA,2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"167",813287,"USA003308443250","6/19/2025","F","D","D",79,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",813288,"USA003308443386","6/19/2025","F","D","D",66,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",813289,"USA003308443492","6/19/2025","F","D","D",78,0,"SWD",3,"6/23/2025",48923,"tccnew_wide","USA003308443492",2025-08-28,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",813290,"USA003308444096","6/19/2025","F","D","D",82,0,"SWD",3,"6/23/2025",48924,"tccnew_wide","USA003308444096",NA,NA,NA,NA,NA,NA,2025-06-30,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA
"171",813291,"USA003308443464","6/19/2025","F","D","D",72,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",813292,"USA003308443524","6/19/2025","F","D","D",71,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",813293,"USA003308443545","6/19/2025","F","D","D",77,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",813294,"USA003308443260","6/19/2025","F","D","D",86,0,"SWD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",814068,"USA003304849055","6/19/2025","F","D","D",82,0,"WAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",814071,"USA003308444527","6/19/2025","F","D","D",81,0,"WAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",814072,"USA003306706370","6/19/2025","F","D","D",67,0,"WAD",3,"6/23/2025",49160,"tccnew_wide","USA003306706370",NA,NA,NA,NA,NA,NA,2025-06-28,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"178",814073,"USA003306706401","6/19/2025","F","D","D",82,0,"WAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",814074,"USA003306705967","6/19/2025","F","D","D",83,0,"WAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",814075,"USA003304849062","6/19/2025","F","D","D",90,0,"WAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",814076,"USA003306706058","6/19/2025","F","D","D",68,0,"WAD",3,"6/23/2025",49161,"tccnew_wide","USA003306706058",NA,NA,NA,NA,NA,NA,2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"182",814077,"USA003304849001","6/19/2025","F","D","D",65,0,"WAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",814078,"USA003308444675","6/19/2025","F","D","D",97,0,"WAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",815138,"USA003305239995","6/19/2025","F","D","D",62,0,"RVD",3,"6/23/2025",49569,"tccnew_wide","USA003305239995",2025-09-13,"RESF-6CC",NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"185",815139,"USA003305239970","6/19/2025","F","D","D",82,0,"RVD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",815140,"USA003307782361","6/19/2025","F","D","D",83,0,"RVD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",815141,"USA003305240016","6/19/2025","F","D","D",66,0,"RVD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",815142,"USA003307782083","6/19/2025","F","D","D",69,0,"RVD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",815143,"USA003305240015","6/19/2025","F","D","D",73,0,"RVD",3,"6/23/2025",49570,"tccnew_wide","USA003305240015",NA,NA,NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"190",815144,"USA003305240006","6/19/2025","F","D","D",70,0,"RVD",3,"6/23/2025",49571,"tccnew_wide","USA003305240006",NA,NA,NA,NA,NA,NA,2025-06-28,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"191",815145,"USA003305240134","6/19/2025","F","D","D",65,0,"RVD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",817249,"USA003310535301","6/19/2025","F","D","D",61,0,"GAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",817250,"USA003310535308","6/19/2025","F","D","D",78,0,"GAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",817251,"USA003310535262","6/19/2025","F","D","D",80,0,"GAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",817252,"USA003310535636","6/19/2025","F","D","D",67,0,"GAD",3,"6/23/2025",50095,"tccnew_wide","USA003310535636",NA,NA,NA,NA,NA,NA,2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"196",817253,"USA003310535447","6/19/2025","F","D","D",71,0,"GAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",817254,"USA003310535269","6/19/2025","F","D","D",82,0,"GAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",817255,"USA003310535500","6/19/2025","F","D","D",74,0,"GAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",817256,"USA003310535263","6/19/2025","F","D","D",75,0,"GAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",819112,"USA003308439743","6/19/2025","F","D","D",75,0,"D45",3,"6/23/2025",50295,"tccnew_wide","USA003308439743",2025-09-06,"RESF-6CC",2025-09-11,"EXCE-1CC",NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"201",819113,"USA003308439700","6/19/2025","F","D","D",76,0,"D45",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",819116,"USA003308439505","6/19/2025","F","D","D",72,0,"D45",3,"6/23/2025",50296,"tccnew_wide","USA003308439505",NA,NA,NA,NA,NA,NA,2025-06-28,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"203",820027,"USA003313753448","6/19/2025","F","D","D",70,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",820028,"USA003313753298","6/19/2025","F","D","D",77,0,"WSD",3,"6/23/2025",50551,"tccnew_wide","USA003313753298",NA,NA,NA,NA,NA,NA,2025-06-28,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"205",820029,"USA003313753970","6/19/2025","F","D","D",71,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",820030,"USA003313753269","6/19/2025","F","D","D",68,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",820031,"USA003313753220","6/19/2025","F","D","D",71,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",820032,"USA003313753396","6/19/2025","F","D","D",94,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",820033,"USA003313753986","6/19/2025","F","D","D",89,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",820034,"USA003313753228","6/19/2025","F","D","D",75,0,"WSD",3,"6/23/2025",50552,"tccnew_wide","USA003313753228",NA,NA,NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"211",820035,"USA003313753468","6/19/2025","F","D","D",75,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",820036,"USA003313754110","6/19/2025","F","D","D",77,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",820038,"USA003313753423","6/19/2025","F","D","D",73,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",820039,"USA003313754102","6/19/2025","F","D","D",53,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",820040,"USA003313753300","6/19/2025","F","D","D",67,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",820042,"USA003313754023","6/19/2025","F","D","D",77,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",820043,"USA003313753400","6/19/2025","F","D","D",78,0,"WSD",3,"6/23/2025",50554,"tccnew_wide","USA003313753400",NA,NA,NA,NA,NA,NA,2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"218",820047,"USA003313753415","6/19/2025","F","D","D",80,0,"WSD",3,"6/23/2025",50555,"tccnew_wide","USA003313753415",NA,NA,NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"219",820048,"USA003313753372","6/19/2025","F","D","D",84,0,"WSD",3,"6/23/2025",50556,"tccnew_wide","USA003313753372",NA,NA,NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"220",820049,"USA003313753384","6/19/2025","F","D","D",76,0,"WSD",3,"6/23/2025",50557,"tccnew_wide","USA003313753384",NA,NA,NA,NA,NA,NA,2025-06-30,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"221",820050,"USA003313754122","6/19/2025","F","D","D",80,0,"WSD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",844212,"USA003313295159","6/19/2025","F","D","D",81,0,"CAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",844213,"USA003313295083","6/19/2025","F","D","D",86,0,"CAD",3,"6/23/2025",54704,"tccnew_wide","USA003313295083",NA,NA,NA,NA,NA,NA,2025-06-29,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"224",844216,"USA003313295109","6/19/2025","F","D","D",69,0,"CAD",3,"6/23/2025",54705,"tccnew_wide","USA003313295109",NA,NA,NA,NA,NA,NA,2025-06-28,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"225",844217,"USA003313295209","6/19/2025","F","D","D",65,0,"CAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",844218,"USA003313295089","6/19/2025","F","D","D",70,0,"CAD",3,"6/23/2025",54706,"tccnew_wide","USA003313295089",NA,NA,NA,NA,NA,NA,2025-06-27,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"227",844219,"USA003313295124","6/19/2025","F","D","D",71,0,"CAD",3,"6/23/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
