ID,EID,BIRTH,sex,BREED,BRTHW,SERUM,SORCE,TRL2
1416607,USA003306581480 ,6/23/2025,F     ,B     ,112,0,WAD   ,4.5
1416608,USA003306581771 ,6/23/2025,M     ,B     ,93,70,WAD   ,4.5
1416609,USA003295911186 ,6/23/2025,F     ,B     ,92,0,WAD   ,4.5
1416610,USA003306582222 ,6/23/2025,M     ,B     ,60,60,WAD   ,4.5
1416611,USA003306581403 ,6/23/2025,M     ,B     ,65,70,WAD   ,4.5
1416636,USA003306581651 ,6/26/2025,M     ,B     ,110,0,WAD   ,4.5
1416637,USA003306581928 ,6/26/2025,M     ,B     ,92,0,WAD   ,4.5
1416638,USA003306581491 ,6/26/2025,M     ,B     ,99,0,WAD   ,4.5
1416643,USA003306582131 ,6/26/2025,M     ,B     ,102,0,WAD   ,4.5
1416644,USA003306582130 ,6/26/2025,M     ,B     ,81,0,WAD   ,4.5
1416646,USA003306581640 ,6/26/2025,M     ,B     ,95,0,WAD   ,4.5
1416662,USA003306581904 ,6/28/2025,M     ,B     ,104,0,WAD   ,4.5
1416665,USA003306582219 ,6/28/2025,M     ,B     ,91,0,WAD   ,4.5
1416668,USA003306618419 ,6/28/2025,M     ,B     ,100,0,WAD   ,4.5
1416671,USA003306581570 ,6/28/2025,M     ,B     ,87,0,WAD   ,4.5
1416672,USA003306581584 ,6/28/2025,M     ,B     ,72,0,WAD   ,4.5
1416673,USA003306581796 ,6/28/2025,M     ,B     ,104,0,WAD   ,4.5
1416674,USA003306581874 ,6/28/2025,M     ,B     ,95,0,WAD   ,4.5
1416675,USA003306618457 ,6/28/2025,M     ,B     ,93,0,WAD   ,4.5
1416677,USA003306582104 ,6/29/2025,F     ,B     ,70,0,WAD   ,4.5
1416679,USA003306582085 ,6/29/2025,F     ,B     ,77,0,WAD   ,4.5
1416680,USA003306581811 ,6/29/2025,F     ,B     ,75,0,WAD   ,4.5
1416681,USA003295911128 ,6/29/2025,F     ,B     ,79,0,WAD   ,4.5
1416682,USA003306581641 ,6/29/2025,F     ,B     ,94,0,WAD   ,4.5
1416683,USA003306582116 ,6/29/2025,F     ,B     ,103,0,WAD   ,4.5
1416686,USA003306581789 ,6/29/2025,F     ,B     ,78,0,WAD   ,4.5
1416687,USA003295910797 ,6/29/2025,F     ,B     ,75,0,WAD   ,4.5
1416690,USA003295911309 ,6/29/2025,F     ,B     ,70,0,WAD   ,4.5
1416691,USA003295910984 ,6/29/2025,F     ,B     ,90,0,WAD   ,4.5
1416693,USA003306581369 ,6/29/2025,F     ,B     ,93,0,WAD   ,4.5
1416696,USA003306581873 ,6/30/2025,F     ,B     ,100,0,WAD   ,4.5
1416703,USA003306581952 ,6/30/2025,F     ,B     ,106,62,WAD   ,4.5
1416704,USA003306618402 ,6/30/2025,F     ,B     ,97,60,WAD   ,4.5
1416730,USA003313545691 ,7/3/2025,F     ,B     ,77,0,WAD   ,4.5
1416731,USA003313546081 ,7/3/2025,F     ,B     ,75,0,WAD   ,4.5
1416732,USA003313545648 ,7/3/2025,F     ,B     ,98,0,WAD   ,4.5
1416734,USA003313545639 ,7/3/2025,F     ,B     ,93,0,WAD   ,4.5
1416735,USA003313545692 ,7/3/2025,F     ,B     ,87,0,WAD   ,4.5
1416739,USA003313545304 ,7/3/2025,F     ,B     ,73,0,WAD   ,4.5
1416741,USA003313545660 ,7/3/2025,F     ,B     ,86,0,WAD   ,4.5
1416743,USA003306582215 ,7/3/2025,F     ,B     ,101,0,WAD   ,4.5
1416745,USA003313545453 ,7/3/2025,F     ,B     ,84,0,WAD   ,4.5
1416748,USA003313545675 ,7/4/2025,F     ,B     ,87,0,WAD   ,4.5
1416749,USA003313545681 ,7/4/2025,F     ,B     ,77,0,WAD   ,4.5
1416750,USA003313545781 ,7/4/2025,F     ,B     ,72,0,WAD   ,4.5
1416754,USA003313545409 ,7/4/2025,F     ,B     ,72,0,WAD   ,4.5
1416757,USA003313545746 ,7/4/2025,F     ,B     ,95,0,WAD   ,4.5
1416758,USA003313545686 ,7/4/2025,F     ,B     ,70,0,WAD   ,4.5
1416759,USA003313545766 ,7/4/2025,F     ,B     ,79,0,WAD   ,4.5
1416761,USA003313545333 ,7/4/2025,F     ,B     ,95,0,WAD   ,4.5
1416762,USA003313545767 ,7/4/2025,F     ,B     ,72,0,WAD   ,4.5
1416764,USA003313545223 ,7/5/2025,F     ,B     ,87,0,WAD   ,4.5
1416766,USA003313545715 ,7/5/2025,F     ,B     ,92,0,WAD   ,4.5
1416768,USA003313545718 ,7/5/2025,F     ,B     ,84,0,WAD   ,4.5
1416770,USA003313545317 ,7/5/2025,F     ,B     ,85,0,WAD   ,4.5
1416771,USA003313545734 ,7/5/2025,F     ,B     ,109,0,WAD   ,4.5
1416775,USA003313545293 ,7/5/2025,F     ,B     ,100,0,WAD   ,4.5
1416779,USA003313545654 ,7/5/2025,F     ,B     ,95,0,WAD   ,4.5
1416784,USA003313545673 ,7/6/2025,F     ,B     ,95,0,WAD   ,4.5
1416787,USA003313546064 ,7/6/2025,F     ,B     ,90,0,WAD   ,4.5
1416790,USA003306582004 ,7/6/2025,F     ,B     ,105,0,WAD   ,4.5
1416792,USA003313545739 ,7/6/2025,F     ,B     ,83,0,WAD   ,4.5
1416800,USA003306581833 ,7/6/2025,F     ,B     ,64,0,WAD   ,4.5
1416817,USA003313545866 ,7/9/2025,M     ,B     ,102,0,WAD   ,4.5
1416818,USA003313545885 ,7/10/2025,M     ,B     ,100,0,WAD   ,4.5
1416819,USA003313545882 ,7/10/2025,M     ,B     ,122,0,WAD   ,4.5
1416820,USA003313545926 ,7/10/2025,F     ,B     ,100,0,WAD   ,4.5
1416821,USA003313545826 ,7/10/2025,F     ,B     ,82,0,WAD   ,4.5
1416822,USA003313545843 ,7/10/2025,F     ,B     ,94,0,WAD   ,4.5
1416823,USA003313545877 ,7/10/2025,M     ,B     ,107,0,WAD   ,4.5
1416825,USA003313546012 ,7/10/2025,F     ,B     ,79,0,WAD   ,4.5
1416826,USA003313545172 ,7/10/2025,F     ,B     ,84,0,WAD   ,4.5
1416827,USA003313545247 ,7/10/2025,F     ,B     ,88,0,WAD   ,4.5
1416828,USA003313545239 ,7/10/2025,M     ,B     ,92,0,WAD   ,4.5
1416829,USA003313545244 ,7/11/2025,M     ,B     ,91,0,WAD   ,4.5
1416831,USA003313545477 ,7/11/2025,M     ,B     ,70,0,WAD   ,4.5
1416860,USA003313545921 ,7/13/2025,F     ,B     ,94,0,WAD   ,4.5
1416862,USA003313545944 ,7/13/2025,F     ,B     ,58,0,WAD   ,4.5
1416864,USA003313545549 ,7/13/2025,F     ,B     ,95,80,WAD   ,4.5
1416865,USA003306581561 ,7/13/2025,F     ,B     ,93,0,WAD   ,4.5
1416866,USA003313546015 ,7/13/2025,F     ,B     ,88,0,WAD   ,4.5
1416867,USA003306581966 ,7/13/2025,F     ,B     ,104,56,WAD   ,4.5
1416868,USA003313545232 ,7/13/2025,F     ,B     ,100,56,WAD   ,4.5
1416869,USA003313545939 ,7/14/2025,F     ,B     ,82,0,WAD   ,4.5
1416870,USA003313545862 ,7/14/2025,F     ,B     ,62,0,WAD   ,4.5
1416873,USA003306581564 ,7/14/2025,F     ,B     ,83,0,WAD   ,4.5
1416874,USA003313546021 ,7/14/2025,F     ,B     ,82,0,WAD   ,4.5
1416876,USA003313545497 ,7/14/2025,F     ,B     ,75,0,WAD   ,4.5
1416877,USA003308444308 ,7/14/2025,F     ,B     ,100,0,WAD   ,4.5
1416879,USA003306619296 ,7/14/2025,F     ,B     ,82,0,WAD   ,4.5
1416880,USA003295911254 ,7/14/2025,F     ,B     ,89,0,WAD   ,4.5
1416881,USA003313546016 ,7/14/2025,F     ,B     ,93,0,WAD   ,4.5
1416893,USA003313546045 ,7/15/2025,M     ,B     ,106,0,WAD   ,4.5
1416903,USA003306581871 ,7/17/2025,M     ,B     ,75,0,WAD   ,4.5
1416909,USA003313546014 ,7/17/2025,M     ,B     ,79,0,WAD   ,4.5
1416913,USA003306581903 ,7/17/2025,M     ,B     ,78,0,WAD   ,4.5
1416922,USA003306581691 ,7/19/2025,F     ,B     ,82,0,WAD   ,4.5
1416925,USA003313545472 ,7/19/2025,F     ,B     ,113,70,WAD   ,4.5
1416926,USA003313545863 ,7/19/2025,F     ,B     ,98,0,WAD   ,4.5
1416927,USA003313545957 ,7/19/2025,F     ,B     ,100,0,WAD   ,4.5
1416928,USA003313545922 ,7/20/2025,M     ,B     ,99,0,WAD   ,4.5
1416929,USA003313545844 ,7/20/2025,F     ,B     ,86,0,WAD   ,4.5
1416930,USA003313545227 ,7/20/2025,F     ,B     ,97,0,WAD   ,4.5
1416931,USA003295911087 ,7/20/2025,F     ,B     ,89,0,WAD   ,4.5
1416932,USA003313545896 ,7/20/2025,M     ,B     ,100,0,WAD   ,4.5
1416933,USA003313545512 ,7/20/2025,F     ,B     ,95,0,WAD   ,4.5
1416934,USA003313545178 ,7/20/2025,M     ,B     ,94,0,WAD   ,4.5
1416935,USA003313545923 ,7/20/2025,F     ,B     ,94,0,WAD   ,4.5
1416936,USA003295911300 ,7/21/2025,M     ,B     ,93,0,WAD   ,4.5
1416938,USA003297154994 ,7/21/2025,F     ,B     ,79,0,WAD   ,4.5
1416942,USA003313545250 ,7/21/2025,F     ,B     ,81,0,WAD   ,4.5
1416944,USA003313545958 ,7/21/2025,F     ,B     ,75,0,WAD   ,4.5
1416945,USA003313545915 ,7/21/2025,F     ,B     ,85,0,WAD   ,4.5
1416946,USA003313545626 ,7/21/2025,F     ,B     ,89,0,WAD   ,4.5
1416949,USA003297155338 ,7/22/2025,F     ,B     ,81,0,WAD   ,4.5
1416950,USA003313545280 ,7/22/2025,F     ,B     ,79,0,WAD   ,4.5
1416956,USA003313545529 ,7/22/2025,F     ,B     ,88,0,WAD   ,4.5
1416958,USA003313546010 ,7/22/2025,F     ,B     ,86,0,WAD   ,4.5
1416959,USA003313545932 ,7/22/2025,F     ,B     ,87,0,WAD   ,4.5
1416960,USA003313546060 ,7/23/2025,M     ,B     ,105,64,WAD   ,4.5
1416961,USA003313545535 ,7/23/2025,F     ,B     ,98,0,WAD   ,4.5
1416962,USA003313545528 ,7/23/2025,M     ,B     ,93,70,WAD   ,4.5
1416963,USA003313545935 ,7/23/2025,F     ,B     ,83,0,WAD   ,4.5
1416964,USA003313545934 ,7/23/2025,M     ,B     ,107,66,WAD   ,4.5
1416965,USA003313545471 ,7/23/2025,F     ,B     ,80,0,WAD   ,4.5
1416966,USA003313545478 ,7/23/2025,M     ,B     ,90,60,WAD   ,4.5
1416967,USA003313545568 ,7/23/2025,F     ,B     ,92,0,WAD   ,4.5
1416968,USA003306581672 ,7/23/2025,M     ,B     ,102,60,WAD   ,4.5
1416969,USA003313545925 ,7/23/2025,F     ,B     ,80,0,WAD   ,4.5
1416970,USA003306581919 ,7/23/2025,F     ,B     ,85,0,WAD   ,4.5
1416971,USA003295911012 ,7/23/2025,F     ,B     ,82,0,WAD   ,4.5
1416972,USA003295911107 ,7/23/2025,M     ,B     ,122,64,WAD   ,4.5
1416973,USA003313545203 ,7/23/2025,F     ,B     ,79,0,WAD   ,4.5
1416974,USA003313545913 ,7/23/2025,F     ,B     ,75,0,WAD   ,4.5
1416975,USA003313545491 ,7/23/2025,F     ,B     ,100,0,WAD   ,4.5
1416976,USA003295910850 ,7/24/2025,F     ,B     ,72,0,WAD   ,4.5
1416977,USA003306582086 ,7/24/2025,F     ,B     ,71,0,WAD   ,4.5
1416978,USA003313545492 ,7/24/2025,M     ,B     ,115,68,WAD   ,4.5
1416985,USA003313545485 ,7/24/2025,M     ,B     ,89,0,WAD   ,4.5
1416988,USA003306581642 ,7/24/2025,M     ,B     ,92,0,WAD   ,4.5
1416989,USA003313545253 ,7/24/2025,M     ,B     ,103,0,WAD   ,4.5
1416990,USA003313545997 ,7/24/2025,M     ,B     ,78,0,WAD   ,4.5
1416991,USA003313545245 ,7/24/2025,M     ,B     ,93,0,WAD   ,4.5
1416993,USA003306582200 ,7/24/2025,M     ,B     ,85,0,WAD   ,4.5
1416995,USA003295911288 ,7/25/2025,M     ,B     ,101,0,WAD   ,4.5
1416998,USA003313545901 ,7/25/2025,M     ,B     ,85,0,WAD   ,4.5
1423002,USA003311868598 ,7/14/2025,F     ,B     ,85,0,WSD   ,4.5
1423004,USA003311868664 ,7/14/2025,F     ,B     ,87,0,WSD   ,4.5
1423005,USA003311868744 ,7/14/2025,F     ,B     ,90,0,WSD   ,4.5
1423006,USA003311868613 ,7/14/2025,F     ,B     ,74,0,WSD   ,4.5
1423007,USA003311868219 ,7/14/2025,F     ,B     ,85,0,WSD   ,4.5
1423008,USA003311868623 ,7/14/2025,F     ,B     ,74,0,WSD   ,4.5
1423009,USA003311868631 ,7/14/2025,M     ,B     ,85,0,WSD   ,4.5
1423010,USA003311868872 ,7/14/2025,M     ,B     ,130,0,WSD   ,4.5
1423011,USA003311868274 ,7/14/2025,M     ,B     ,95,0,WSD   ,4.5
1423014,USA003311868566 ,7/14/2025,F     ,B     ,87,0,WSD   ,4.5
1423015,USA003311868646 ,7/14/2025,F     ,B     ,74,0,WSD   ,4.5
1423071,USA003311868653 ,7/19/2025,F     ,B     ,78,80,WSD   ,4.5
1423072,USA003311868438 ,7/19/2025,M     ,B     ,111,70,WSD   ,4.5
1423073,USA003311868913 ,7/19/2025,F     ,B     ,87,77,WSD   ,4.5
1423076,USA003311868456 ,7/19/2025,F     ,B     ,78,0,WSD   ,4.5
1423077,USA003311868268 ,7/19/2025,M     ,B     ,112,70,WSD   ,4.5
1423078,USA003311868782 ,7/19/2025,F     ,B     ,82,70,WSD   ,4.5
1423080,USA003311868565 ,7/20/2025,M     ,B     ,96,0,WSD   ,4.5
1423081,USA003311868666 ,7/20/2025,M     ,B     ,83,0,WSD   ,4.5
1423082,USA003311868860 ,7/20/2025,M     ,B     ,95,0,WSD   ,4.5
1423083,USA003311868358 ,7/20/2025,F     ,B     ,93,0,WSD   ,4.5
1423084,USA003311868601 ,7/20/2025,F     ,B     ,61,0,WSD   ,4.5
1423085,USA003311868359 ,7/20/2025,F     ,B     ,60,0,WSD   ,4.5
1423086,USA003311868176 ,7/20/2025,M     ,B     ,83,0,WSD   ,4.5
1423087,USA003311868870 ,7/20/2025,M     ,B     ,89,0,WSD   ,4.5
1423088,USA003311868600 ,7/20/2025,F     ,B     ,82,0,WSD   ,4.5
1423089,USA003311868638 ,7/20/2025,M     ,B     ,83,0,WSD   ,4.5
1423090,USA003311868572 ,7/20/2025,M     ,B     ,97,0,WSD   ,4.5
1423091,USA003291544842 ,7/20/2025,M     ,B     ,110,0,WSD   ,4.5
1423092,USA003311868946 ,7/21/2025,F     ,B     ,95,0,WSD   ,4.5
1423095,USA003311868941 ,7/21/2025,M     ,B     ,82,70,WSD   ,4.5
1423097,USA003311868948 ,7/21/2025,F     ,B     ,79,0,WSD   ,4.5
1423098,USA003311868936 ,7/21/2025,M     ,B     ,90,68,WSD   ,4.5
1423099,USA003311868954 ,7/21/2025,M     ,B     ,106,68,WSD   ,4.5
1423102,USA003300802099 ,7/22/2025,F     ,B     ,72,0,WSD   ,4.5
1423105,USA003311868526 ,7/22/2025,F     ,B     ,80,0,WSD   ,4.5
1423107,USA003311868524 ,7/22/2025,F     ,B     ,67,0,WSD   ,4.5
1423108,USA003311868942 ,7/22/2025,F     ,B     ,88,0,WSD   ,4.5
1423112,USA003311868947 ,7/22/2025,F     ,B     ,91,0,WSD   ,4.5
1423114,USA003311868848 ,7/22/2025,M     ,B     ,104,0,WSD   ,4.5
1423115,USA003311868842 ,7/22/2025,F     ,B     ,96,0,WSD   ,4.5
1423116,USA003311868951 ,7/22/2025,F     ,B     ,87,0,WSD   ,4.5
1423117,USA003311868845 ,7/22/2025,F     ,B     ,75,0,WSD   ,4.5
1423118,USA003311868510 ,7/22/2025,F     ,B     ,87,0,WSD   ,4.5
1423119,USA003291544322 ,7/22/2025,F     ,B     ,74,0,WSD   ,4.5
1423120,USA003311868937 ,7/22/2025,F     ,B     ,97,0,WSD   ,4.5
1423121,USA003311868509 ,7/23/2025,M     ,B     ,97,60,WSD   ,4.5
1423123,USA003311868518 ,7/23/2025,F     ,B     ,76,0,WSD   ,4.5
1423125,USA003311868846 ,7/23/2025,F     ,B     ,77,0,WSD   ,4.5
1423126,USA003300802026 ,7/23/2025,F     ,B     ,77,0,WSD   ,4.5
1423127,USA003311868689 ,7/23/2025,F     ,B     ,99,0,WSD   ,4.5
1423128,USA003311868704 ,7/23/2025,M     ,B     ,119,68,WSD   ,4.5
1423129,USA003311868956 ,7/23/2025,F     ,B     ,78,0,WSD   ,4.5
1423130,USA003311868523 ,7/23/2025,M     ,B     ,98,70,WSD   ,4.5
1423131,USA003311868511 ,7/23/2025,M     ,B     ,94,70,WSD   ,4.5
1423132,USA003311868835 ,7/23/2025,F     ,B     ,85,0,WSD   ,4.5
1423133,USA003311868850 ,7/23/2025,M     ,B     ,79,70,WSD   ,4.5
1423135,USA003311868521 ,7/23/2025,M     ,B     ,97,60,WSD   ,4.5
1423136,USA003311868841 ,7/24/2025,F     ,B     ,84,0,WSD   ,4.5
1423137,USA003311868693 ,7/24/2025,F     ,B     ,82,0,WSD   ,4.5
1423140,USA003311868695 ,7/24/2025,M     ,B     ,92,0,WSD   ,4.5
1423141,USA003311868532 ,7/24/2025,M     ,B     ,110,0,WSD   ,4.5
1423145,USA003311868855 ,7/24/2025,M     ,B     ,100,0,WSD   ,4.5
1423149,USA003311868684 ,7/24/2025,M     ,B     ,88,0,WSD   ,4.5
1423156,USA003311868836 ,7/25/2025,F     ,B     ,87,0,WSD   ,4.5
1423162,USA003311868833 ,7/25/2025,F     ,B     ,72,0,WSD   ,4.5
1423164,USA003311868585 ,7/25/2025,F     ,B     ,78,0,WSD   ,4.5
1423165,USA003311868686 ,7/25/2025,F     ,B     ,92,0,WSD   ,4.5
1423174,USA003311868903 ,7/26/2025,F     ,B     ,93,0,WSD   ,4.5
1423175,USA003311868890 ,7/26/2025,F     ,B     ,85,0,WSD   ,4.5
1423176,USA003311868856 ,7/26/2025,F     ,B     ,82,0,WSD   ,4.5
1423181,USA003311868677 ,7/26/2025,F     ,B     ,66,0,WSD   ,4.5
1423185,USA003311868980 ,7/26/2025,F     ,B     ,80,0,WSD   ,4.5
1423186,USA003311868981 ,7/27/2025,F     ,B     ,87,0,WSD   ,4.5
1423189,USA003311868883 ,7/27/2025,F     ,B     ,76,0,WSD   ,4.5
1423190,USA003311868973 ,7/27/2025,F     ,B     ,78,0,WSD   ,4.5
1423191,USA003311868963 ,7/27/2025,F     ,B     ,81,0,WSD   ,4.5
1423196,USA003311868888 ,7/27/2025,F     ,B     ,79,0,WSD   ,4.5
1423203,USA003311868554 ,7/28/2025,F     ,B     ,83,0,WSD   ,4.5
1423205,USA003311868658 ,7/28/2025,F     ,B     ,74,0,WSD   ,4.5
1423208,USA003313547846 ,7/28/2025,F     ,B     ,66,67,WSD   ,4.5
1423209,USA003311868546 ,7/28/2025,F     ,B     ,69,0,WSD   ,4.5
1423211,USA003313547283 ,7/28/2025,F     ,B     ,95,0,WSD   ,4.5
1423212,USA003313547563 ,7/28/2025,F     ,B     ,95,0,WSD   ,4.5
1423213,USA003313547566 ,7/28/2025,F     ,B     ,80,0,WSD   ,4.5
1423215,USA003313547850 ,7/28/2025,F     ,B     ,65,80,WSD   ,4.5
1423216,USA003313548118 ,7/28/2025,F     ,B     ,78,62,WSD   ,4.5
1423217,USA003311868982 ,7/28/2025,F     ,B     ,77,0,WSD   ,4.5
1423218,USA003313547567 ,7/28/2025,F     ,B     ,74,60,WSD   ,4.5
1423219,USA003313547571 ,7/28/2025,F     ,B     ,69,0,WSD   ,4.5
1423221,USA003313547473 ,7/28/2025,F     ,B     ,73,66,WSD   ,4.5
1423222,USA003313548116 ,7/28/2025,F     ,B     ,80,0,WSD   ,4.5
1423349,USA003300802015 ,8/4/2025,F     ,B     ,94,0,WSD   ,4.5
1423353,USA003300802198 ,8/4/2025,F     ,B     ,81,0,WSD   ,4.5
1423355,USA003300801556 ,8/4/2025,F     ,B     ,96,0,WSD   ,4.5
1423359,USA003300802149 ,8/4/2025,F     ,B     ,83,0,WSD   ,4.5
1423361,USA003300802111 ,8/4/2025,F     ,B     ,74,0,WSD   ,4.5
1423362,USA003300801407 ,8/4/2025,F     ,B     ,92,0,WSD   ,4.5
1423366,USA003287505964 ,8/5/2025,F     ,B     ,74,0,WSD   ,4.5
1423367,USA003313548029 ,8/5/2025,F     ,B     ,92,0,WSD   ,4.5
1423376,USA003313547911 ,8/5/2025,F     ,B     ,82,0,WSD   ,4.5
1423538,USA003300801865 ,8/12/2025,M     ,B     ,100,71,WSD   ,4.5
1423541,USA003313548103 ,8/13/2025,M     ,B     ,88,70,WSD   ,4.5
1423543,USA003300802356 ,8/13/2025,M     ,B     ,93,70,WSD   ,4.5
1423544,USA003313548086 ,8/13/2025,M     ,B     ,84,64,WSD   ,4.5
1423545,USA003291544042 ,8/13/2025,F     ,B     ,80,0,WSD   ,4.5
1423546,USA003291544708 ,8/13/2025,F     ,B     ,78,0,WSD   ,4.5
1423547,USA003287506320 ,8/13/2025,M     ,B     ,81,70,WSD   ,4.5
1423548,USA003313548105 ,8/13/2025,M     ,B     ,104,77,WSD   ,4.5
1423549,USA003313548104 ,8/13/2025,M     ,B     ,100,80,WSD   ,4.5
1424880,USA003306611015 ,6/20/2025,M     ,B     ,120,0,WRD   ,4.5
1424881,USA003311847926 ,6/21/2025,M     ,B     ,92,0,WRD   ,4.5
1424883,USA003311847929 ,6/21/2025,M     ,B     ,74,0,WRD   ,4.5
1424886,USA003311847932 ,6/21/2025,M     ,B     ,90,0,WRD   ,4.5
1424887,USA003311847909 ,6/21/2025,M     ,B     ,115,0,WRD   ,4.5
1424888,USA003311847930 ,6/21/2025,M     ,B     ,97,0,WRD   ,4.5
1424890,USA003311847674 ,6/21/2025,M     ,B     ,105,0,WRD   ,4.5
1424892,USA003311847911 ,6/21/2025,M     ,B     ,105,0,WRD   ,4.5
1424893,USA003311847912 ,6/21/2025,M     ,B     ,89,0,WRD   ,4.5
1424894,USA003311847670 ,6/21/2025,M     ,B     ,87,0,WRD   ,4.5
1424895,USA003311847677 ,6/21/2025,M     ,B     ,110,0,WRD   ,4.5
1424896,USA003311847924 ,6/21/2025,M     ,B     ,84,0,WRD   ,4.5
1424914,USA003306611024 ,6/22/2025,M     ,B     ,93,68,WRD   ,4.5
1424917,USA003311847663 ,6/23/2025,M     ,B     ,102,62,WRD   ,4.5
1424921,USA003306611019 ,6/23/2025,F     ,B     ,65,0,WRD   ,4.5
1424922,USA003311847661 ,6/23/2025,M     ,B     ,83,66,WRD   ,4.5
1424924,USA003306610449 ,6/23/2025,M     ,B     ,80,66,WRD   ,4.5
1424925,USA003306610413 ,6/23/2025,M     ,B     ,90,64,WRD   ,4.5
1424926,USA003311847922 ,6/23/2025,M     ,B     ,98,64,WRD   ,4.5
1424927,USA003311847920 ,6/23/2025,F     ,B     ,73,0,WRD   ,4.5
1424953,USA003311847113 ,6/25/2025,M     ,B     ,118,0,WRD   ,4.5
1424957,USA003311847120 ,6/26/2025,M     ,B     ,90,0,WRD   ,4.5
1424959,USA003311847127 ,6/26/2025,M     ,B     ,95,0,WRD   ,4.5
1424960,USA003311847122 ,6/26/2025,M     ,B     ,90,0,WRD   ,4.5
1424961,USA003311847130 ,6/26/2025,M     ,B     ,109,0,WRD   ,4.5
1424966,USA003311847103 ,6/26/2025,M     ,B     ,67,0,WRD   ,4.5
1424968,USA003311847123 ,6/26/2025,M     ,B     ,82,0,WRD   ,4.5
1424969,USA003311847116 ,6/27/2025,M     ,B     ,114,0,WRD   ,4.5
1424970,USA003311847132 ,6/27/2025,M     ,B     ,88,0,WRD   ,4.5
1424971,USA003306610472 ,6/27/2025,M     ,B     ,100,0,WRD   ,4.5
1424972,USA003311847336 ,6/27/2025,M     ,B     ,88,0,WRD   ,4.5
1424974,USA003311847713 ,6/27/2025,M     ,B     ,91,0,WRD   ,4.5
1424984,USA003311847349 ,6/28/2025,F     ,B     ,91,0,WRD   ,4.5
1424986,USA003311847097 ,6/28/2025,F     ,B     ,93,0,WRD   ,4.5
1424989,USA003311847114 ,6/29/2025,F     ,B     ,97,0,WRD   ,4.5
1424991,USA003311847099 ,6/29/2025,F     ,B     ,85,0,WRD   ,4.5
1426332,USA003306586353 ,6/20/2025,M     ,B     ,97,0,MSD   ,4.5
1426333,USA003295978969 ,6/20/2025,M     ,B     ,100,0,MSD   ,4.5
1426334,USA003295978984 ,6/20/2025,M     ,B     ,106,0,MSD   ,4.5
1426335,USA003299580352 ,6/20/2025,M     ,B     ,82,0,MSD   ,4.5
1426336,USA003295979058 ,6/20/2025,M     ,B     ,92,0,MSD   ,4.5
1426340,USA003306586612 ,6/20/2025,M     ,B     ,86,0,MSD   ,4.5
1426343,USA003295978879 ,6/20/2025,M     ,B     ,90,0,MSD   ,4.5
1426345,USA003295909622 ,6/21/2025,M     ,B     ,92,0,MSD   ,4.5
1426347,USA003295978884 ,6/21/2025,M     ,B     ,85,0,MSD   ,4.5
1426348,USA003291549351 ,6/21/2025,M     ,B     ,85,0,MSD   ,4.5
1426349,USA003295978962 ,6/21/2025,M     ,B     ,92,0,MSD   ,4.5
1426350,USA003295978966 ,6/21/2025,M     ,B     ,93,0,MSD   ,4.5
1426353,USA003291549754 ,6/21/2025,M     ,B     ,113,0,MSD   ,4.5
1426354,USA003291549749 ,6/21/2025,M     ,B     ,102,0,MSD   ,4.5
1426356,USA003291549737 ,6/21/2025,M     ,B     ,77,0,MSD   ,4.5
1426357,USA003291549747 ,6/21/2025,M     ,B     ,91,0,MSD   ,4.5
1426359,USA003291549760 ,6/21/2025,M     ,B     ,75,0,MSD   ,4.5
1426362,USA003291549757 ,6/21/2025,M     ,B     ,98,0,MSD   ,4.5
1426363,USA003295909660 ,6/22/2025,M     ,B     ,94,60,MSD   ,4.5
1426365,USA003291549756 ,6/22/2025,M     ,B     ,76,66,MSD   ,4.5
1426366,USA003291549746 ,6/22/2025,M     ,B     ,102,62,MSD   ,4.5
1426371,USA003291549753 ,6/22/2025,M     ,B     ,89,62,MSD   ,4.5
1426372,USA003295909654 ,6/23/2025,M     ,B     ,88,0,MSD   ,4.5
1426373,USA003295909648 ,6/23/2025,M     ,B     ,90,62,MSD   ,4.5
1426374,USA003295909657 ,6/23/2025,F     ,B     ,93,0,MSD   ,4.5
1426375,USA003291549742 ,6/23/2025,F     ,B     ,90,0,MSD   ,4.5
1426376,USA003295978968 ,6/23/2025,M     ,B     ,83,66,MSD   ,4.5
1426377,USA003291549759 ,6/23/2025,F     ,B     ,73,0,MSD   ,4.5
1426378,USA003291549740 ,6/23/2025,M     ,B     ,104,76,MSD   ,4.5
1426380,USA003291549744 ,6/23/2025,M     ,B     ,85,60,MSD   ,4.5
1426381,USA003295978982 ,6/23/2025,F     ,B     ,126,0,MSD   ,4.5
1426385,USA003291549752 ,6/23/2025,F     ,B     ,93,0,MSD   ,4.5
1426386,USA003295978972 ,6/23/2025,F     ,B     ,81,0,MSD   ,4.5
1426387,USA003295909651 ,6/23/2025,M     ,B     ,105,70,MSD   ,4.5
1426388,USA003291549745 ,6/23/2025,F     ,B     ,82,0,MSD   ,4.5
1426390,USA003295978970 ,6/23/2025,M     ,B     ,94,70,MSD   ,4.5
1426391,USA003291549741 ,6/23/2025,M     ,B     ,101,64,MSD   ,4.5
1426392,USA003295909644 ,6/24/2025,M     ,B     ,94,76,MSD   ,4.5
1426418,USA003295978976 ,6/26/2025,M     ,B     ,106,0,MSD   ,4.5
1426421,USA003306586392 ,6/26/2025,M     ,B     ,85,0,MSD   ,4.5
