"","ID","EID.x","BIRTH","sex","BREED","Breed2","TRVHR","time","BRTHW","SERUM","SORCE","TRL2.x","LOADT","Date_PNEU1","Remark_PNEU1","Date_PNEU2","Remark_PNEU2","Date_PNEU3","Remark_PNEU3","Date_SCOURS1","Remark_SCOURS1","Date_SCOURS2","Remark_SCOURS2","Date_BLOAT1","Remark_BLOAT1","Date_BLOAT2","Remark_BLOAT2","Date_NAVEL1","Remark_NAVEL1","Date_NAVEL2","Remark_NAVEL2","Date_NAVEL3","Remark_NAVEL3","Date_DIED1","Remark_DIED1","TRL2","LOADT_date","ARR","diaload","diaARR","dfaP1","dbtwP12","dbtwP23","dfaP2","dfaP3","dfaD1","dfaD2","dbtwD12","dfaB1","dfaB2","dfaN1","dfaN2","dfaN3","dfaDIED","LOAD","n","sbTRT","SD","Sex","DB","DBxS","Behav?","TRVhr","...10","transitT","PN1a","PN2","PN3","DIA1","DIA2","B1","B2","N1","DIED","PN2a","Date_PN1a","Date_PN2a"
"2544",804855,"USA003305189253",2025-06-26,"F","D","D",NA,NA,82,0,"MSD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-06,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2545",809397,"USA003306516072",2025-06-26,"F","D","D",NA,NA,83,0,"LOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-07,"LACTATO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2546",809399,"USA003306516045",2025-06-26,"F","D","D",NA,NA,79,0,"LOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-08,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2547",809400,"USA003306515889",2025-06-26,"F","D","D",NA,NA,88,0,"LOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2548",809401,"USA003306515910",2025-06-26,"F","D","D",NA,NA,81,0,"LOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2549",809402,"USA003306516040",2025-06-26,"F","D","D",NA,NA,66,0,"LOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-08,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2550",809403,"USA003306515988",2025-06-26,"F","D","D",NA,NA,89,0,"LOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2551",809404,"USA003306515935",2025-06-26,"F","D","D",NA,NA,69,0,"LOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-06-28,"BISMUSOL ORAL",2025-07-08,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,-4,6,10,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,1,0,0,0,0,0,NA,NA
"2552",813343,"USA003308443566",2025-06-26,"F","D","D",NA,NA,80,0,"SWD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2553",813344,"USA003308443310",2025-06-26,"F","D","D",NA,NA,70,0,"SWD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2554",813349,"USA003308443817",2025-06-26,"F","D","D",NA,NA,66,0,"SWD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2555",815226,"USA003305240044",2025-06-26,"F","D","D",NA,NA,60,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2556",815227,"USA003307782284",2025-06-26,"F","D","D",NA,NA,62,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-06-27,"BISMUSOL ORAL",2025-07-08,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,-5,6,11,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,1,0,0,0,0,0,NA,NA
"2557",815228,"USA003305240035",2025-06-26,"F","D","D",NA,NA,80,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-06-27,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2558",815229,"USA003307782376",2025-06-26,"F","D","D",NA,NA,62,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2559",815230,"USA003307782326",2025-06-26,"F","D","D",NA,NA,80,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2560",815231,"USA003307782336",2025-06-26,"F","D","D",NA,NA,68,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2561",815232,"USA003305240069",2025-06-26,"F","D","D",NA,NA,64,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2562",815233,"USA003307782471",2025-06-26,"F","D","D",NA,NA,80,0,"RVD",3,2025-07-01,2025-09-22,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-27,"EXFLUDEX",2025-06-28,"EXCENEL IM",NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-4,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,1,0,0,0,0,0,0,0,0,0,2025-09-22,NA
"2563",815234,"USA003307782424",2025-06-26,"F","D","D",NA,NA,83,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2564",815235,"USA003307782381",2025-06-26,"F","D","D",NA,NA,71,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-07,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2565",815236,"USA003307782405",2025-06-26,"F","D","D",NA,NA,66,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-08,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2566",815237,"USA003305239990",2025-06-26,"F","D","D",NA,NA,78,0,"RVD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-06-27,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2567",817527,"USA003310535048",2025-06-26,"F","D","D",NA,NA,75,0,"GAD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2568",819140,"USA003308440115",2025-06-26,"F","D","D",NA,NA,91,0,"D45",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2569",819141,"USA003308439606",2025-06-26,"F","D","D",NA,NA,72,0,"D45",3,2025-07-01,2025-09-26,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,1,0,0,0,0,0,0,0,0,0,2025-09-26,NA
"2570",819142,"USA003308439583",2025-06-26,"F","D","D",NA,NA,68,0,"D45",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-07,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2571",819143,"USA003308440216",2025-06-26,"F","D","D",NA,NA,74,0,"D45",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-10,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2572",819144,"USA003308439529",2025-06-26,"F","D","D",NA,NA,82,0,"D45",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-07,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2573",819145,"USA003308440088",2025-06-26,"F","D","D",NA,NA,100,0,"D45",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2574",819146,"USA003308440231",2025-06-26,"F","D","D",NA,NA,65,0,"D45",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2575",676493,"USA003308394788",2025-06-27,"F","D","D",NA,NA,71,0,"WRD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2576",682116,"USA003313191805",2025-06-27,"F","D","D",NA,NA,77,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-09,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2577",682117,"USA003313191756",2025-06-27,"F","D","D",NA,NA,65,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-08,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2578",682118,"USA003313191849",2025-06-27,"F","D","D",NA,NA,74,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-28,"EXCENEL IM",2025-06-30,"EXCENEL IM",NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2579",682119,"USA003313191878",2025-06-27,"F","D","D",NA,NA,76,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2580",682120,"USA003313191900",2025-06-27,"F","D","D",NA,NA,64,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-06,"LACTATO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2581",682121,"USA003313191876",2025-06-27,"F","D","D",NA,NA,85,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-08,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2582",682122,"USA003313191690",2025-06-27,"F","D","D",NA,NA,68,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-10,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2583",682123,"USA003313191887",2025-06-27,"F","D","D",NA,NA,74,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2584",682124,"USA003313191751",2025-06-27,"F","D","D",NA,NA,73,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-08,"LACTATO",NA,NA,2025-08-02,"BIO+FLUN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,6,NA,NA,31,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,1,0,0,0,0,NA,NA
"2585",682125,"USA003313191880",2025-06-27,"F","D","D",NA,NA,79,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-09,"LACTATO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2586",682126,"USA003313191669",2025-06-27,"F","D","D",NA,NA,55,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2587",682128,"USA003313191674",2025-06-27,"F","D","D",NA,NA,83,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-09,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2588",682129,"USA003313191727",2025-06-27,"F","D","D",NA,NA,68,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2589",682130,"USA003313191753",2025-06-27,"F","D","D",NA,NA,74,0,"NOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2590",804870,"USA003305189254",2025-06-27,"F","D","D",NA,NA,57,0,"MSD",3,2025-07-01,2025-08-24,"RESF-6CC",2025-08-31,"EXCE-1CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,53,7,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,1,1,0,0,0,0,0,0,0,1,2025-08-24,2025-08-31
"2591",809407,"USA003306516022",2025-06-27,"F","D","D",NA,NA,85,0,"LOD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-09,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2592",812055,"USA003307850439",2025-06-27,"F","D","D",NA,NA,80,0,"CLD",3,2025-07-01,NA,NA,NA,NA,NA,NA,2025-07-08,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,1,0,0,0,0,0,0,NA,NA
"2593",812057,"USA003307850391",2025-06-27,"F","D","D",NA,NA,74,0,"CLD",3,2025-07-01,2025-08-05,"RESF-6CC",2025-08-08,"EXCE-1CC",NA,NA,2025-08-07,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,34,3,NA,37,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,1,1,0,1,0,0,0,0,0,0,2025-08-05,NA
"2594",812058,"USA003307850476",2025-06-27,"F","D","D",NA,NA,85,0,"CLD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"2595",812059,"USA003307850465",2025-06-27,"F","D","D",NA,NA,85,0,"CLD",3,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-07-01,2025-07-02,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-01_3_D",271,"DF3.0",3,"F","D","DF",0,25.4,NA,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA
