"","CalfID","sex","Breed2","stp","BRTHW","SORCE","SD","DB","diaload","diaARR","LOAD","week","transitT","PN1a","PN2a","DIA1","D30","P30","P60","D30yn","D60yn","diaex","navelex","DIA30","PNEU30","PNEU60","Nav30","N30","DED30","DED60","Remark_PNEU1","Remark_DIED1","SD_DB"
"7801",835672,"F","D",0,75,"CAD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.85,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7802",835673,"F","D",0,73,"CAD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.77,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7803",835674,"F","D",0,84,"CAD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.53,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7804",835675,"F","D",0,78,"CAD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.77,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7805",839174,"F","D",0,74,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.97,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7806",839175,"F","D",0,76,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7807",839176,"F","D",0,68,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.02,0,0,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,NA,NA,"4.5_D"
"7808",839177,"F","D",0,61,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"7809",839178,"F","D",0,69,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.98,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"7810",839179,"F","D",0,79,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.03,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7811",839180,"F","D",0,74,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.98,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"7812",839181,"F","D",0,69,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.98,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"7813",839182,"F","D",0,59,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.02,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7814",839183,"F","D",0,58,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.3,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7815",839185,"F","D",0,58,"MSD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.03,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7816",852013,"F","D",0,77,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.12,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7817",852014,"F","D",0,79,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.07,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7818",852015,"F","D",0,82,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.12,1,1,0,0,0,1,0,0,0,0,30,30,49,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7819",852017,"F","D",0,57,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7820",852018,"F","D",0,59,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.15,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7821",852019,"F","D",0,70,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.12,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7822",852021,"F","D",0,62,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.12,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7823",852022,"F","D",0,74,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.13,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"7824",852023,"F","D",0,82,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.15,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7825",852024,"F","D",0,78,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.1,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7826",852025,"F","D",0,88,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.17,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7827",852026,"F","D",0,89,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.13,0,0,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,NA,NA,"4.5_D"
"7828",852027,"F","D",0,67,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.17,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"7829",852028,"F","D",0,87,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.12,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7830",852029,"F","D",0,65,"NOD",4.5,"D",2,3,"2025-07-23_3.5_D","E",26.13,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7831",869045,"F","D",0,82,"WRD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.82,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"7832",869046,"F","D",0,74,"WRD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.77,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7833",869047,"F","D",0,74,"WRD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.78,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"7834",869048,"F","D",0,58,"WRD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.83,0,0,1,1,0,0,1,1,0,0,7,30,60,30,0,8,8,NA,"DIGESTIV","4.5_D"
"7835",869050,"F","D",0,89,"WRD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.8,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7836",869051,"F","D",0,74,"WRD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.78,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"7837",869052,"F","D",0,64,"WRD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.88,0,0,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,NA,NA,"4.5_D"
"7838",869053,"F","D",0,79,"WRD",4.5,"D",2,3,"2025-07-23_3.5_D","E",25.77,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7839",839186,"F","D",0,67,"MSD",4.5,"D",1,2,"2025-07-23_3.5_D","E",26,1,0,1,1,0,1,0,0,0,0,5,30,56,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7840",1433776,"M","B",6,70,"MAD",3,"B",8,9,"2025-07-28_3_B","F",22,0,0,0,NA,0,0,1,1,1,0,NA,30,60,30,0,2,2,NA,"INFECTION","3_B"
"7841",1433782,"M","B",0,60,"MAD",3,"B",8,9,"2025-07-28_3_B","F",23.1,1,1,0,0,1,1,0,0,0,0,30,15,15,30,0,30,60,"RES6X100",NA,"3_B"
"7842",1459158,"M","B",0,65,"GAD",3,"B",7,8,"2025-07-28_3_B","F",23.1,1,1,1,1,0,1,0,0,0,1,6,30,31,NA,NA,30,60,"RES6X100",NA,"3_B"
"7843",852041,"F","D",0,79,"NOD",4.5,"D",6,7,"2025-07-28_4.5_D","F",26.1,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"4.5_D"
"7844",852071,"F","D",0,56,"NOD",4.5,"D",6,7,"2025-07-28_4.5_D","F",26.17,0,0,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,NA,NA,"4.5_D"
"7845",1412791,"M","B",6,92,"LOD",4.5,"B",6,7,"2025-07-28_4.5_B","F",22.4,1,1,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,"RES6X100",NA,"4.5_B"
"7846",1433851,"M","B",0,83,"MAD",3,"B",6,7,"2025-07-28_3_B","F",22.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"7847",814564,"F","D",0,70,"WAD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.03,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7848",814565,"F","D",0,75,"WAD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.12,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7849",814566,"F","D",6.6,66,"WAD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7850",814567,"F","D",0,72,"WAD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.08,1,0,0,0,0,1,0,0,0,0,30,30,57,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7851",814568,"F","D",0,76,"WAD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.12,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7852",814569,"F","D",0,74,"WAD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7853",820721,"F","D",0,81,"WSD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.35,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7854",820723,"F","D",0,88,"WSD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.33,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"4.5_D"
"7855",820725,"F","D",0,75,"WSD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.32,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7856",820727,"F","D",0,72,"WSD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.35,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7857",820730,"F","D",0,69,"WSD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.65,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7858",820731,"F","D",0,70,"WSD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.35,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7859",835702,"F","D",0,74,"CAD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.48,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7860",839204,"F","D",0,68,"MSD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.52,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7861",852049,"F","D",0,73,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.05,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7862",852050,"F","D",0,83,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.12,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7863",852051,"F","D",6,72,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.03,1,0,0,0,0,1,0,0,0,0,30,30,48,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7864",852052,"F","D",0,76,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.1,1,0,0,0,0,1,0,0,0,0,30,30,52,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7865",852053,"F","D",0,71,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.1,1,0,0,0,0,1,0,0,0,0,30,30,55,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7866",852054,"F","D",0,87,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.15,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7867",852055,"F","D",0,75,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.13,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"4.5_D"
"7868",852056,"F","D",7.2,85,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.07,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7869",852057,"F","D",6,85,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.05,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7870",852058,"F","D",0,78,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7871",852059,"F","D",0,67,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.08,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7872",852060,"F","D",6.4,76,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.02,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7873",852061,"F","D",0,62,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.15,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7874",852062,"F","D",0,75,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.12,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"4.5_D"
"7875",852063,"F","D",0,71,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.13,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7876",852064,"F","D",0,78,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.32,1,0,1,1,0,1,0,0,0,0,4,30,56,30,0,30,60,"EXCE-1CC",NA,"4.5_D"
"7877",852065,"F","D",0,91,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.1,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"7878",852066,"F","D",0,92,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.13,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"7879",852067,"F","D",0,77,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7880",852068,"F","D",7,64,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.05,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7881",852069,"F","D",6,77,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.03,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7882",852070,"F","D",0,87,"NOD",4.5,"D",5,6,"2025-07-28_4.5_D","F",26.12,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"7883",1410971,"M","B",6.6,95,"DUD",3,"B",5,6,"2025-07-28_3_B","F",22.1,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"7884",1412801,"M","B",0,105,"LOD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.4,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_B"
"7885",1412803,"M","B",0,67,"LOD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.1,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"4.5_B"
"7886",1412805,"F","B",0,101,"LOD",3.5,"B",5,6,"2025-07-28_3.5_B","F",22.7,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"7887",1412806,"M","B",0,87,"LOD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.4,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"EXCE-1.5CC",NA,"4.5_B"
"7888",1412807,"M","B",0,97,"LOD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.4,1,1,0,0,0,1,0,0,0,0,30,30,32,30,0,30,60,"RES6X100",NA,"4.5_B"
"7889",1412808,"F","B",0,93,"LOD",3.5,"B",5,6,"2025-07-28_3.5_B","F",22.5,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"7890",1423122,"M","B",6.6,83,"WSD",3,"B",5,6,"2025-07-28_3_B","F",23.1,1,0,0,0,1,1,0,0,0,0,30,19,19,30,0,30,60,"RES6X100",NA,"3_B"
"7891",1423124,"M","B",7,83,"WSD",3,"B",5,6,"2025-07-28_3_B","F",23.1,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"7892",1423134,"M","B",7,93,"WSD",3,"B",5,6,"2025-07-28_3_B","F",22.1,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"3_B"
"7893",1426897,"M","B",0,85,"MSD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.4,1,1,1,1,1,1,0,0,0,0,5,29,29,30,0,30,60,"RES6X100",NA,"4.5_B"
"7894",1426898,"M","B",0,98,"MSD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.4,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"EXCE-1.5CC",NA,"4.5_B"
"7895",1433914,"M","B",0,102,"MAD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.3,1,1,0,0,1,1,0,0,0,0,30,16,16,30,0,30,60,"RES6X100",NA,"4.5_B"
"7896",1433927,"M","B",0,101,"MAD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.3,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_B"
"7897",1433932,"M","B",0,88,"MAD",3,"B",5,6,"2025-07-28_3_B","F",23.3,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"7898",1433943,"M","B",0,114,"MAD",4.5,"B",5,6,"2025-07-28_4.5_B","F",21.7,1,0,1,1,1,1,1,1,0,0,5,5,5,30,0,8,8,"RES6X100","ACCIDEN","4.5_B"
"7899",1433945,"M","B",0,101,"MAD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.1,1,1,0,0,1,1,0,0,0,0,30,14,14,30,0,30,60,"RES6X100",NA,"4.5_B"
"7900",1433952,"F","B",0,78,"MAD",3.5,"B",5,6,"2025-07-28_3.5_B","F",22.7,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"EXCE-1.5CC",NA,"3.5_B"
"7901",1433956,"M","B",0,54,"MAD",3,"B",5,6,"2025-07-28_3_B","F",22,1,0,1,1,1,1,0,0,0,0,0,15,15,30,0,30,60,"RES6X100",NA,"3_B"
"7902",1435610,"M","B",6,93,"CLD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.4,0,0,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,NA,NA,"4.5_B"
"7903",1435611,"M","B",6.4,108,"CLD",3,"B",5,6,"2025-07-28_3_B","F",22.1,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"3_B"
"7904",1435615,"M","B",6,85,"CLD",3,"B",5,6,"2025-07-28_3_B","F",22.1,1,1,1,1,0,1,0,0,0,0,5,30,38,30,0,30,60,"RES6X100",NA,"3_B"
"7905",1435617,"M","B",0,93,"CLD",3,"B",5,6,"2025-07-28_3_B","F",23.1,1,0,0,0,0,1,0,0,0,0,30,30,46,30,0,30,60,"RES6X100",NA,"3_B"
"7906",1435618,"M","B",0,86,"CLD",3,"B",5,6,"2025-07-28_3_B","F",23.1,1,0,0,0,1,1,0,0,0,0,30,26,26,30,0,30,60,"RES6X100",NA,"3_B"
"7907",1435621,"M","B",0,87,"CLD",3,"B",5,6,"2025-07-28_3_B","F",23.1,1,0,0,0,0,1,0,0,0,0,30,30,32,30,0,30,60,"RES6X100",NA,"3_B"
"7908",1435622,"M","B",0,71,"CLD",3,"B",5,6,"2025-07-28_3_B","F",23.1,1,1,0,0,0,1,0,0,0,0,30,30,32,30,0,30,60,"RES6X100",NA,"3_B"
"7909",1435623,"M","B",0,98,"CLD",3,"B",5,6,"2025-07-28_3_B","F",23.1,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"7910",1435634,"M","B",0,86,"CLD",3,"B",5,6,"2025-07-28_3_B","F",22.1,1,1,0,0,1,1,0,0,0,0,30,25,25,30,0,30,60,"RES6X100",NA,"3_B"
"7911",1449431,"F","B",0,84,"CAD",3.5,"B",5,6,"2025-07-28_3.5_B","F",22.6,1,0,0,0,0,1,0,0,0,0,30,30,32,30,0,30,60,"RES6X100",NA,"3.5_B"
"7912",1453339,"M","B",0,86,"WRD",4.5,"B",5,6,"2025-07-28_4.5_B","F",22.2,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"4.5_B"
"7913",1459204,"M","B",0,122,"GAD",3,"B",5,6,"2025-07-28_3_B","F",23.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"7914",786906,"F","D",0,70,"DUD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.63,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7915",786907,"F","D",0,95,"DUD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.53,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7916",809798,"F","D",0,80,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",25.9,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"7917",809799,"F","D",0,75,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.45,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7918",809800,"F","D",0,80,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.63,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7919",809802,"F","D",0,65,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.6,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"7920",809803,"F","D",0,77,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.45,1,0,0,0,0,1,0,0,0,0,30,30,54,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7921",809804,"F","D",0,78,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.45,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7922",809805,"F","D",0,79,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.55,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7923",809806,"F","D",0,88,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.63,1,0,0,0,0,1,0,0,0,0,30,30,53,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"7924",809807,"F","D",0,76,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.45,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7925",809808,"F","D",0,89,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.58,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7926",809811,"F","D",0,80,"LOD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.45,0,0,1,1,0,0,1,1,0,0,6,30,60,30,0,8,8,NA,"INFECTION","4.5_D"
"7927",813695,"F","D",0,74,"SWD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.6,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7928",813696,"F","D",0,66,"SWD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.45,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7929",814570,"F","D",6,88,"WAD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7930",814571,"F","D",0,80,"WAD",4.5,"D",4,5,"2025-07-28_4.5_D","F",25.9,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7931",814572,"F","D",0,94,"WAD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.62,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"7932",814573,"F","D",0,75,"WAD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.57,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7933",814574,"F","D",0,75,"WAD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.48,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7934",814575,"F","D",0,71,"WAD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.6,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7935",814576,"F","D",0,82,"WAD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.53,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"7936",814577,"F","D",0,79,"WAD",4.5,"D",4,5,"2025-07-28_4.5_D","F",26.53,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
